Distance in metres,Time in minutes,latitude,longitude
12944.086000000001,48.58891141141142,43.10281695902335,-2.6458954731177844
12944.086000000001,48.58891141141142,43.103044058572934,-2.6440773700681333
13139.449000000002,49.32225600600601,43.09813863039831,-2.6504816447322885
13139.449000000002,49.32225600600601,43.09836580907299,-2.648663697582455
13228.035000000002,49.654786036036036,43.09947091178562,-2.6507709815286433
13128.886000000004,49.28260510510511,43.09969809642454,-2.6489529948656068
13638.057000000003,51.19390765765766,43.09924369480936,-2.652588955739665
13310.028000000004,49.962567567567575,43.10103038103504,-2.6492423096265543
13228.035000000002,49.654786036036036,43.10080319043153,-2.6510603358050293
13930.425000000005,52.291385135135144,43.10057596748989,-2.6528783495303454
13385.844000000003,50.24716216216216,43.10236266290461,-2.6495316418667416
13385.844000000003,50.24716216216216,43.10213546633613,-2.6513497075628982
14352.124000000002,53.87433933933934,43.101226356676484,-2.6586218457887147
,,43.102558605970614,-2.658911393097715
,,43.10278593786117,-2.6570933377129005
,,43.10301323741307,-2.6552752698679116
,,43.10411819038152,-2.657382862997667
,,43.104345495901484,-2.6555647556339657
,,43.10389085252213,-2.659200957900046
,,43.10567775164808,-2.6558542588903187
,,43.10522309633105,-2.6594905401971656
,,43.1054504401597,-2.657672405774977
13024.372000000005,48.890285285285294,43.102589827133805,-2.647713563717842
13269.137000000004,49.809072822822834,43.104376355592876,-2.6443666012223486
13385.844000000003,50.24716216216216,43.10392211222704,-2.6480028739176458
13209.105000000001,49.58372747747748,43.10414925008034,-2.6461847437953665
13209.105000000001,49.58372747747748,43.105708649873144,-2.6446558498519757
14050.833,52.74336711711712,43.10525439457984,-2.6482922015973442
13209.105000000001,49.58372747747748,43.10548153839728,-2.646474031950603
14050.833,52.74336711711712,43.10658667419229,-2.648581546758381
13622.499000000002,51.135506756756754,43.10704094141379,-2.6449451159584645
13775.724000000004,51.71067567567569,43.10681382397423,-2.646763337584941
13385.844000000003,50.24716216216216,43.10190823742873,-2.6531677608047497
13385.844000000003,50.24716216216216,43.10369494203331,-2.6498209915876125
13385.844000000003,50.24716216216216,43.103240504625965,-2.653457189564318
13385.844000000003,50.24716216216216,43.103467739499486,-2.6516390968036956
14050.833,52.74336711711712,43.10502721842119,-2.650110358790623
,,43.10457276908166,-2.653746635810503
14050.833,52.74336711711712,43.10480000992168,-2.651928503528865
14050.833,52.74336711711712,43.10635949206837,-2.6503997434772115
14050.833,52.74336711711712,43.10590503079592,-2.654036099544755
14050.833,52.74336711711712,43.1061322776028,-2.652217927739862
14706.786000000002,55.20565315315316,43.10054418488663,-2.6640758186272877
,,43.10233124174176,-2.660729436020776
14526.354000000001,54.52835585585585,43.102103845174966,-2.6625474664805213
14706.786000000002,55.20565315315316,43.10187641627057,-2.6643654844753715
,,43.10366348232362,-2.6610190403395313
,,43.103436079786384,-2.6628371103145394
,,43.10320864491076,-2.664655167823506
,,43.104995720162535,-2.6613086621553017
,,43.104768311654496,-2.663126771647822
,,43.10454087080728,-2.6649448686731474
15776.200000000003,59.21996996996997,43.10791895106449,-2.6488709094022105
13775.724000000004,51.71067567567569,43.10814610681127,-2.6470526606998304
13730.662000000002,51.54152402402403,43.108373230214916,-2.645234399543257
15776.200000000003,59.21996996996997,43.1092512251965,-2.649160289530275
13926.006000000003,52.274797297297305,43.10970551627659,-2.6455237006078076
15776.200000000003,59.21996996996997,43.109478386908506,-2.6473420012967104
15776.200000000003,59.21996996996997,43.11058349658839,-2.649449687144027
13946.770000000006,52.35274024024026,43.1110377995989,-2.6458130191535623
15776.200000000003,59.21996996996997,43.110810664266005,-2.647631359377037
14167.962000000001,53.18304054054054,43.11237008018192,-2.6461023551819673
15048.595000000003,56.48871996996998,43.09498780052476,-2.664735138203663
15048.595000000003,56.48871996996998,43.09609256722331,-2.666842608603251
15048.595000000003,56.48871996996998,43.09586506519893,-2.668660431173705
16167.229000000005,60.68779654654656,43.095637530841536,-2.6704782412775807
14945.314000000004,56.10102852852854,43.09632003691431,-2.6650247735677857
15169.590000000006,56.94290540540542,43.097197286900595,-2.6689501630389043
16167.229000000005,60.68779654654656,43.096969746570295,-2.6707680126433386
15169.590000000006,56.94290540540542,43.09742479489708,-2.6671323009667365
14945.314000000004,56.10102852852854,43.097652270559394,-2.6653144264284068
15207.332000000004,57.08457957957959,43.09830195955359,-2.671057801513763
16224.623000000005,60.9032394894895,43.096742173906534,-2.672585849778473
15452.621000000005,58.0053340840841,43.098074380915776,-2.6728756781505485
14959.016000000005,56.15246246246248,43.098757019826145,-2.6674220108304065
15169.590000000006,56.94290540540542,43.09852950585718,-2.669239912406525
14706.786000000002,55.20565315315316,43.09898450146016,-2.6656040967869754
15359.662000000002,57.65638888888889,43.099634169791514,-2.671347607890299
